圣墟,辰东,玄幻,东方玄幻,在破败中崛起，在寂灭中复苏。沧海成尘，雷电枯竭，那一缕幽雾又一次临近大地，世间的枷锁被打开了，一个全新的世界就此揭开神秘的一角……,350.97万字
我从凡间来,想见江南,仙侠,修真文明,我从凡间来，到此觅长生。***********我从凡间来普通群：546435549vip书友群：556919537（需全订验证）,340.65万字
黑科技研发中心,凡核桃,都市,都市生活,"一个位于深山老林中的研发中心，却汇集了全球所有人的目光,只因这里不时流出的一项成果，就引动着全球的神经。让那些有志直播荒野的主播，有了让金属球跟随的希望。那些想去探寻神秘海底的人，拥有了成功的可能。科",120.67万字
重生之最强剑神,天运老猫,游戏,虚拟网游,重头再来，为了掌控命运，再次进入了这款“活着的游戏”。这一次，他不会在受人所制。身为200级剑王，这一世他要攀向更高峰。游戏赚钱技巧！游戏副本攻略！游戏传奇任务！游戏装备出处！玩家所不知的战斗技巧！就,484.09万字
穷鬼的上下两千年,非玩家角色,历史,架空历史,她曾经历了长平之战，见证了数十万人的坑杀。她曾率领大秦铁骑，与六国逐鹿天下。她见过天下三分，山河破碎。也听过那袅袅的隆中琴音。贞观盛世她曾一醉今朝，那千古女帝又是如何芳华？她鲜衣怒马过，也曾羽扇纶巾。,60.22万字
恐怖广播,纯洁滴小龙,奇幻,黑暗幻想,“听众朋友们，欢迎收听【恐怖广播】，希望您能够好好享受我们节目陪伴你的时光，好了，下面，请您转过头，看一看您的身后，是不是有一张人脸正在微笑着看着你？”——————起点精品作者，小龙出品，必属精品！《,339.19万字
太监武帝,沉默的糕点,玄幻,东方玄幻,穿越玄幻版中国古代，成为阉党一小太监。太监养成系统启动，目标：称霸阉党，入主东厂；恢复雄风，迎娶未来女皇。杜变发现在梦境中能够预知即将发生之事，躲开灾祸。而且在梦境中修炼学习，时间变慢十倍，脑域开发提,109.7万字
狂探,旷海忘湖,都市,异术超能,"一个打架不要命,无节操无底线的小痞子，意外穿越到平行空间，摇身变成了一名重案组探员。巨大的身份转换，让他把警局搞得鸡飞狗跳。然而，一个邪门的奇遇系统，却让他屡破奇案，成为了一名个性张狂的痞子神探！PS",232.08万字
刀镇星河,开荒,玄幻,东方玄幻,三年之后，战死广林山的上官玄昊，以应试弟子张信的身份，再次踏入了日月玄宗的天柱山别院，开始了他刀戡日月，剑削星河之路！开荒官方粉丝群：340513328，刀镇星河书友群：298631883，刀镇星河V,209.41万字
仙界科技,想枕头的瞌睡,都市,异术超能,“太上老君，护你那金丹干嘛啊？我不拿你的金丹。……这炉子我拿走了哈！”沈冰玩的一款修仙手游忽然连通了仙界，修仙什么的都是浮云，倒是从仙界获得的物品竟然解析出了黑科技，一张新手传送符弄出了量子传送技术，,151.76万字
电影世界穿梭门,龙升云霄,科幻,时空穿梭,那一天，一道天雷劈下，王旭没有穿越，他家的大门穿越了。电影，电视剧，动漫，小说，远古神话，这里有无尽的时空，也意味着无尽的可能....普通群：260616572vip群，学徒粉丝值可入，要求截图群号：,122.82万字
史上最强师兄,八月飞鹰,玄幻,东方玄幻,燕赵歌第一次穿越，穿到了武道文明繁盛至极的异世界，一头撞进包罗万象，遍收天下经典的神宫藏书楼里，但随后便是一场天地大劫，连神宫也破灭了。接下来居然第二次穿越，灵魂来到了同一个世界，不知多少年后的时代。,372.06万字
大明文魁,幸福来敲门,历史,两宋元明,紫禁城前九重门，百官簪缨南阙来。帽插宫花朝天颜，金殿传胪名声传。十里御街打马过，人称大明状元郎。这是一个现代人在明朝好好读书，天天向上的故事，已有两本两百万字作品完本，人品保证！书友群：164.548,236.49万字
限制级巨星,不如踢球,体育,足球运动,我胖？我还猥琐呢。贪财？我还手黑呢。这是一个猥琐的胖子带着系统闯荡足坛的故事。限制级订阅群：554175932踢球帮：608815778（进群需全订）,258.19万字
霸皇纪,踏雪真人,玄幻,东方玄幻,我的敌人只有两种，一种是跪着的，一种是躺着的。我叫高正阳，蛮荒世界里，最霸道最任性的那个。,369.2万字
无限先知,吴杰超,玄幻,东方玄幻,先知先觉，占尽先机；轮回空间流传的小道消息，让先穿越再被选中的徐越感到有些无语；秘密消息：‘忍村大战’的最后大BOSS叫做大蛇丸，击杀了历代最强影，第三代火影大人。悬赏消息：‘死神大战虚’最亲民的队长,110.29万字
黄金渔村,全金属弹壳,都市,都市生活,在大城市打工多年的敖沐阳回到养育他的家乡小渔村，归途中遇袭落海，揭开了一段草鱼跳龙门的传奇……  深洋千珍、浅海万鱼，神奇的海洋，绚丽的生命；  渔家捕捞、山涧耕种，悠然的田园，简单的乡野；  萌宠机,41.11万字
NBA万界商城,远古莱德,体育,篮球运动,与万千平行位面NBA球星进行交易！艾弗森：“小子，我这穿花蝴蝶步，八折给你！”奥拉朱旺：“小伙子，我看你骨骼清奇，这梦幻舞步就交给你了！”里克-巴里：“额，我这端尿盆……你要不要……不要钱，免费的……,200.27万字
我是全能大明星,天下第一白,都市,都市生活,用“碧海潮生曲”唱歌。使“凌波微步”踢球。“降龙十八炒”助我成就美食天王。屌丝“莫白”获得系统，来到位面世界。音乐，钢琴，绘画，篮球，足球，游泳，击剑，厨艺，书法……我无所不能。不过，其实“莫白”想说,200.47万字
调戏文娱,幼儿园一把手,都市,娱乐明星,风属于天的，我借来吹吹，却吹起人间烟火。……（ps:一本好看的明星文而已，单女主。普通群：600325551，全订群：560860730（需审核）,109.02万字
秦吏,七月新番,历史,上古先秦,战国之末，华夏千年未有之大变局。有人天生世卿。有人贵为公子。他却重生成秦国小卒黑夫，云梦秦简中的小人物。为免死于沟壑，为掌握自己命运，他奋力向上攀爬。好在，他赶上了一个大时代。六王毕，四海一！千年血统,41.76万字
武侠世界大穿越,我叫排云掌,科幻,时空穿梭,一位武学天赋极高的现代散打高手，穿越于各类武侠世界中，一步步成为颠峰强者的故事！,807.48万字
国际制造商,二将,都市,异术超能,韩义在路上扫了个二维码，然后桌面上多了个应用。这个应用很奇怪，它可以捕捉到现实里的一切物品，通过解析来重组物品。【滴滴！！电路模块板-Dome-屏幕-前后盖-重组手机！】【滴滴！！75%纯棉-25%亚,131.62万字
凡人修仙传,忘语,仙侠,幻想修仙,"一个普通山村小子，偶然下进入到当地江湖小门派，成了一名记名弟子。他以这样身份，如何在门派中立足,如何以平庸的资质进入到修仙者的行列，从而笑傲三界之中！续篇《凡人修仙之仙界篇》已经在起点中文网上传了，欢",744.75万字
我在明朝当国公,千斤顶,历史,两宋元明,杨峰穿越了，他来到了大明，但他一点都不高兴，因为他快饿死了。想尽办法回到现代社会的他曾经立志再也不会到那个见鬼的年代了，但他很快就食言了，为了生活他只能一次又一次的在两个时空里穿梭。在大明他认识了很多,129.66万字
纯阳武神,十步行,玄幻,东方玄幻,浩瀚星空下，一个妖魔横行的世界。在这里，流云铁袖可以吞纳风云，九字真言可以降妖伏魔，太极拳剑可以扭动乾坤，这是一个属于武道的大汉天朝。当诸强的后代斩断传承，亿万年的战血蒸干混沌。当沉寂的战魂复苏，当时,370.32万字
至尊剑皇,半步沧桑,玄幻,东方玄幻,古幽大陆，万族林立，一个小镇中的少年，坠崖重生，掀起一场惊动千古的浪潮。,434.12万字
幻想世界大穿越,辰一十一,科幻,时空穿梭,当幻想成为现实，天朝少年能否踏上成神之路？拥有穿越异能的陈昂，穿越在幻想世界里。在《永无止境》的世界里，获得超人的智慧，在《超体》的世界里，窥视成神的奥秘，从《笑傲江湖》开始，修行内功，进化自己，由《,243.42万字
超品巫师,九灯和善,都市,都市生活,十几年前，一个叫《爸爸在这儿》的节目几位父亲带着萌萌哒的小女孩走进了一个偏僻的小山村而一位山村小道士混入了其中。 十几年后，一个在道观长大却得到巫师传承的青年带着一条老黄狗下山入城。。  跳大神，我也,58.72万字
无敌真寂寞,新丰,玄幻,东方玄幻,林凡来到异界，成为了一名光荣的普通弟子，原本身处在随时都能被人打成翔的处境中，可突然间，情况不对了。系统开启。叮：抽中永恒级BUFF：不死之身。这一刻，整个世界都不一样了。林凡：“你们能锤死我，算我输,101.13万字
位面电梯,千翠百恋,科幻,时空穿梭,一次偶然，东方玉发现老旧住宿楼的电梯，在特定的时间，能够随机传送到小说，电视剧，电影，乃至动漫的世界。从此，人生变得精彩了……V信书友聊天群已经建立，添加V信号410464410加入。企鹅聊天群:52,500.2万字
仙药供应商,糖醋于,都市,都市生活,一个闭塞的乡村，半座山，几间房，有人不远千里而来，豪车挤满了山间的小路，因为这里有一个年轻人，一副药可医白骨，活死人！,147.77万字
我是仙凡,百里玺,仙侠,幻想修仙,仙侠和种田结合。一名少年无意打开灵台，识海发现方寸灵山。从此种仙稻，养灵药，开洞府，开辟一片桃源仙境，踏上修仙之路。-------------------百里玺官方粉丝群：332804027,76.5万字
替天行盗,石章鱼,历史,架空历史,风本无形，我欲猎风！九州笑傲，替天行盗！青铜巨椁悬浮幽谷，红衣女尸沉睡千年。瀚海地宫斗转星移，冰海沉船阴魂不散。朝代更迭，世纪交接，一场惊天动地的风暴突然席卷神州，群雄并起，妖魔乱舞，山崩地裂，风云变,132.21万字
德意志崛起之路,终极侧位,历史,外国历史,穿越者站在新天鹅堡的露台上，遥望着柏林的方向。那里是帝国的中心。“总有一天，我会让世界都知道，普鲁士不等于德国，当霍亨索伦家族无法让这个帝国崛起的时候，就让南德意志接过他们的责任和荣耀吧！”全新的角度,383.83万字
我被系统托管了,木恒,科幻,进化变异,系统有了，身体却没了，重度拖延症晚期患者方宁开始了自我救赎（苟且偷生）之路。作品讨论群号：294035360VIP群号：我被系统托管了ⅤIP群，群聊号码：726249167有意见联系作者请加群,91.95万字
纣临,三天两觉,科幻,未来世界,死而以行为谥。残义损善者，谓之纣。然，此恶谥之祖，实是文治武功，一代枭雄。比之无数上谥之庸才，又当如何？若纣为罪，罪当再临。当这第五王国再次腐朽之时，逆十字的旗帜自当再现。那旗下之恶才、罪徒……亦将再,18.64万字
韩娱之心里的声音,鹤城风月,都市,都市生活,人的一生，或生的伟大，或死的光荣。当他回首过去的光阴时，可以自豪地说，我的一生并没有虚度。因为……净TMD倒霉了。金泰浩，你给我出来！现在你不是我的PD了，我也不是你的木偶了。你给我出来，我要和你决斗,318.15万字
无限制神话,废纸桥,仙侠,现代修真,楚河：有人叫我老司机，有人唤我套路王，还有人觉得我没点数，是个老阴哔，唯有我自己心里清楚，我只是个孜孜不倦的求道者，唯一值得争议的，或许就是奋斗的过程中手段稍微多了一点，其实真的不脏。一号书友群：28,226.38万字
在漫威当超级英雄的那些年,一吨大苹果,都市,异术超能,一个不小心穿越了，而且穿越了美利坚。好吧穿越美利坚也没什么不好的。但是那个拿着锤子漫天飞来飞去的家伙都是谁！嘿~谁在那里控制雷暴！不知道这种天气影响生意吗！还有那边那个绿皮的大家伙，没错说的就是你！不,296.58万字
国产英雄,傲无常,都市,异术超能,王焱同志：在2015年度“华东地区超能者违纪三项全面整治”、“热火朝天大干一百天再争辉煌”、“孤寡女妖送温暖”、“人妖和平共处知识全面普及”等专项工作中，表现优异，成绩突出。荣获‘先进个人’称号，特发,377.29万字
还看今朝,瑞根,都市,都市生活,当扑面而来的时代巨澜把懵懵懂懂的沙正阳卷入其中时，他是随波逐流，风花雪月，还是长缨在手，逆流击波？干想干的事，为恣意人生。做该做的事，为家国情怀。一万年太久，只争朝夕！到中流击水，浪遏飞舟！,18.69万字
复活之战斗在第三帝国,锋锐,军事,战争幻想,"一个中国留学生因为一起奇怪的飞行事故在欧洲丧身，也因为那件事故使他接下了一个奇怪的任务．复活的他被卷入了二战的硝烟之中．这里讲述的就是他如何为了生存和理想在那个世界战斗的故事公布作者QQ,520838",382.21万字
唐朝小闲人,南希北庆,历史,两晋隋唐,一个千门高手，因为一道闪电，莫名其妙的来到了大唐永徽四年。自此，一个个弥天大谎，让整个世界都为他起舞。不管是刚刚即位不久的唐高宗，还是当下权倾一时的长孙无忌，又或者是未来将会成为千古第一女皇的武则天。,715.41万字
侠行天下,zhttty,武侠,武侠幻想,武侠从没死去，侠，一直都在心中，侠不一定非得是封建社会，甚至不一定得是有门派，有江湖，侠，其实是我们的梦，那种路见不平，拔刀相助，那种十年磨一剑的梦。这本书的开始，就叫作十年一剑，故事发生在一个名叫一,259.06万字
都市之国术无双,鱼儿小小,都市,异术超能,“太极、八卦、形意、咏春……”一块学习芯片，开启无敌征途。抢夺主角气运，穿越三千世界，武破虚空。问苍茫天地，谁是主角？（本书首订358，一年过去了，均订4000，成绩翻了十倍有多，为什么吖？因为文文越,438.67万字
奶爸的异界餐厅,轻语江湖,二次元,原生幻想,诺兰大陆的混乱之城中，有着一家奇怪的餐厅。在这里，精灵要和矮人拼桌，兽人被严禁喧哗，巨龙只能围坐在餐厅前的小广场上，恶魔甚至需要自己带特制的凳子……但就是这么一家规矩奇葩的餐厅，门口却每天都排着长队。,71.04万字
超品相师,九灯和善,都市,都市生活,相师分九品，一品一重天风水有境界，明理，养气，修身，问道。二十一世纪的一位普通青年偶获诸葛亮生前的玄学传承，没有大志向的秦宇，只想守着老婆孩子热炕头，却机缘巧合一步步走上相师之巅，成就超品之尊，相地，,956.16万字
万道剑尊,打死都要钱,玄幻,东方玄幻,【热血爽文，一日十更！】远古大战，神域崩塌，众强陨落。大战之后，天地受限，世间再无神魔，只留下一座座神秘的远古战场。故事发生在一片由远古战场孕育而生的青火界内。少年得大天造化诀，在逆境中崛起，在绝境中,634.56万字
继承两万亿,侠想,都市,都市生活,白小升，一个平凡打工族，继承了两万亿世界级大财团！按遗嘱，他要从底层做起，来一次职位升级之旅。解锁层层系统辅助功能，解锁海量资金，纵横集团下各行各业子公司，笑傲人生。“我来告诉你一个秘密，虽然我是员工,174.58万字
我的身体有bug,不是浮云,游戏,虚拟网游,有没想过在武侠游戏里用魔法，西幻游戏里用武功，石器游戏里开歼星舰？《家园》是一款囊括一切的游戏，玩家可从家园进入一个个不同的游戏，体验不同游戏的同时，从中获得各种稀有道具和技能，通过家园带到别的游戏内,139.55万字
神道丹尊,孤单地飞,玄幻,东方玄幻,绝世强者、一代丹帝凌寒为追求成神之路而殒落，万年后携《不灭天经》重生于同名少年，从此风云涌动，与当世无数天才争锋，重启传奇之路，万古诸天我最强！普通群：273857096。VIP群（只限付费读者）：5,879.5万字
随身带个侏罗纪,木鱼和尚,都市,异术超能,随身带着恐龙大世界，燕飞原本只不过是想吃点恐龙蛋，尝尝恐龙肉……却忽然发现，自己也能变成恐龙，于是从一只小小的细颚龙开始，生活，变得越来越精彩了……（种田流小说，欢迎试读）(群：313392527）,306.82万字
我家客人你惹不起,烽火成林,都市,都市生活,五月一日，死神小学生柯南来家里做客，我被迫卷入到了一场刑事案件中。五月八日，蝙蝠侠韦恩老爷来家里做客，我被迫跟着他去打击犯罪，五月十六日沉默的羔羊汉尼拔来家里做客，我只能说一句，我家的客人你真的惹不起,133.8万字
独断大明,官笙,历史,两宋元明,天启三年，成了天启皇帝还有信王朱由检的弟弟，然后还做了皇帝。做了皇帝就要干点事情，一不小心还干大发了。独断大明—景阳宫群：177745561。独断大明—vip群:200269847（全订粉丝可加~）,269.8万字
乱清,青玉狮子,历史,清史民国,孤灯一盏，新月高悬，美人如玉，万里江山。一名小博物馆的兼职讲解员，经历了史上最悲催的穿越，死而后生，绝地求存，誓要凭一己之力，祸乱宫廷，颠覆王朝，开创一个全新的世代——吾今欲将大笔，重写春秋，天下尚且,499.52万字
北雄,河边草,历史,两晋隋唐,大业六年，强盛的大隋迎来了转折点。这一年，隋帝杨广开始准备征伐高句丽，顺势拉开了隋末战乱的序幕。接下来的几年间，天下板荡，群雄并起。十八路反王，六十四路烟尘，草莽豪杰，门阀世家，纷纷粉墨登场，逐鹿天下,208.41万字
重生之魔教教主,封七月,武侠,武侠幻想,意外身亡，楚休发现自己竟然穿越到了游戏世界《大江湖》当中，成为了游戏中还没成长起来的，第三版的最终反派大boss，祸乱江湖的魔教教主！《大江湖》当中融汇无数武侠背景，有东岛之王天子望气，谈笑杀人。有丐,57.26万字
英雄联盟之传奇正盛,小木不是小暮,游戏,电子竞技,【2017最爽LOL文】这一年，大魔王横压当世，三星双雄并起；这一年，国内全华班团结一心，势要争冠；这一年，PDD还在上路当皇帝，厂长也不懂4396是啥玩意；这一年小虎素人出道，兮夜见面砸熊……这一年,147.65万字
玄界旅行社,高森,玄幻,东方玄幻,找工作失败，通宵狂饮，结果却误入专门服务于修士的玄界旅行社！不过，这位前辈怎么看上去有些怪怪的，你怎么会有猫的耳朵呢？等一下，你为什么还会对猫薄荷这么敏感呢？感谢崔莲支援的后援团：337435371,161.96万字
五行天,方想,玄幻,东方玄幻,万界融合，灵力消散，历经百万年的修真世界轰然崩塌，蛮荒大举入侵，五行天成为修真者最后的防线。千年之后，来自旧土的卑微少年，以苦力之身，深入蛮荒三年，破格获得进入五行天深造的机会。渴望掌握命运而一心追求,202.71万字
临高启明,吹牛者,历史,架空历史,穿越到乱世不是被雷劈，是他们自己的选择。有人想称王制霸，有人想解民于倒悬，有人想以己之力，阻止最后一次野蛮对文明的征服，从而改写中华民族的历史。当然也有人想得只是三妻四妾，过现世过不上的极度腐败的生活,695.73万字
最强基因,零下九十度,玄幻,高武世界,你听过幸运光环吗？当陈锋发现，自己的幸运光环竟然可以自由控制的时候，他就知道，属于他的时代，来了。,150.78万字
超维术士,牧狐,玄幻,异世大陆,巫师的地位，在各大陆与泛位面中，超然无上。神秘、智慧、残忍、血腥，俨然是巫师的代名词。但真实的巫师又是什么样的？安格尔在接触巫师世界后，得出一个结论：巫师，是一种用唯心思想明照自我，却用唯物的态度辩证,286.9万字
万古神帝,飞天鱼,玄幻,东方玄幻,八百年前，明帝之子张若尘，被他的未婚妻池瑶公主杀死，一代天骄，就此陨落。八百年后，张若尘重新活了过来，却发现曾经杀死他的未婚妻，已经统一昆仑界，开辟出第一中央帝国，号称“池瑶女皇”。池瑶女皇——统御天,561.13万字
进化之眼,亚舍罗,玄幻,高武世界,出门一把刀，装备全靠爆！网文写手白小文，被一颗神奇眼球带到了百年之后的灵能时代。灵子渗透，变异兽肆虐，灵界怪物入侵，数据化的地球如同一个超大型游戏！我来了，我看见，我征服！白小文睁开神眼吼出强者语，然,111.49万字
